inning_id,runs,wickets,overs,final_score,checkpoint
211-2,62,1,9,141,10
212-1,79,2,9,153,10
213-1,77,0,9,181,10
213-2,80,1,9,167,10
214-1,61,2,9,184,10
214-2,68,1,9,186,10
215-1,66,3,9,154,10
215-2,81,1,9,158,10
216-1,69,2,9,138,10
216-2,52,2,9,139,10
217-1,82,1,9,160,10
218-1,58,4,9,111,10
218-2,52,1,9,112,10
219-1,68,3,9,174,10
219-2,51,4,9,137,10
22-1,63,1,9,198,10
220-1,59,3,9,151,10
220-2,69,1,9,138,10
221-1,64,1,9,183,10
221-2,82,3,9,144,10
222-1,46,4,9,139,10
223-1,48,3,9,130,10
224-1,53,4,9,112,10
224-2,50,4,9,113,10
225-1,63,1,9,174,10
225-2,74,2,9,178,10
226-1,68,1,9,191,10
226-2,58,3,9,134,10
227-1,69,2,9,132,10
228-1,74,1,9,192,10
228-2,86,2,9,195,10
229-1,66,4,9,145,10
229-2,55,4,9,134,10
23-1,88,1,9,187,10
23-2,96,3,9,188,10
230-1,66,2,9,133,10
231-1,74,3,9,184,10
231-2,80,2,9,149,10
232-1,55,3,9,142,10
232-2,40,3,9,104,10
233-1,41,5,9,82,10
234-1,49,2,9,168,10
234-2,43,1,9,146,10
235-1,72,1,9,153,10
235-2,64,1,9,151,10
236-1,64,3,9,137,10
236-2,56,1,9,141,10
237-1,80,1,9,161,10
237-2,80,2,9,162,10
239-1,45,6,9,112,10
24-1,61,4,9,142,10
24-2,44,6,9,128,10
240-1,55,1,9,163,10
240-2,53,3,9,154,10
241-1,41,4,9,151,10
241-2,74,2,9,152,10
242-1,41,2,9,140,10
242-2,66,1,9,143,10
243-1,55,2,9,188,10
243-2,86,1,9,193,10
244-1,53,4,9,148,10
244-2,59,2,9,151,10
245-1,70,2,9,175,10
245-2,45,4,9,142,10
246-1,57,1,9,159,10
246-2,84,1,9,160,10
247-1,65,1,9,182,10
247-2,74,0,9,184,10
248-1,71,1,9,183,10
248-2,57,3,9,162,10
249-1,71,1,9,165,10
25-1,57,1,9,176,10
25-2,68,1,9,179,10
250-1,84,2,9,187,10
250-2,90,1,9,190,10
253-1,77,1,9,168,10
253-2,71,3,9,152,10
254-2,57,1,9,124,10
255-1,55,2,9,132,10
255-2,52,3,9,126,10
256-1,98,1,9,195,10
256-2,55,4,9,147,10
257-1,59,2,9,164,10
257-2,76,2,9,156,10
258-1,69,1,9,171,10
258-2,88,0,9,175,10
259-1,104,0,9,231,10
259-2,91,1,9,202,10
26-1,80,1,9,188,10
26-2,70,3,9,162,10
260-1,70,3,9,172,10
260-2,65,3,9,135,10
261-1,47,3,9,109,10
262-1,63,0,9,142,10
262-2,52,4,9,117,10
263-1,64,2,9,160,10
263-2,96,3,9,161,10
264-1,50,4,9,141,10
264-2,55,1,9,145,10
265-1,33,3,9,129,10
266-1,58,2,9,148,10
266-2,53,2,9,131,10
267-1,48,3,9,94,10
267-2,37,1,9,95,10
268-1,74,2,9,181,10
268-2,60,1,9,155,10
269-1,42,3,9,157,10
269-2,48,3,9,119,10
27-1,79,3,9,131,10
270-1,53,3,9,119,10
271-1,72,2,9,143,10
271-2,51,2,9,144,10
272-1,53,1,9,165,10
272-2,81,1,9,146,10
273-1,57,1,9,159,10
273-2,55,1,9,136,10
274-1,55,3,9,140,10
275-1,64,1,9,169,10
275-2,64,2,9,149,10
276-1,72,0,9,147,10
276-2,67,1,9,149,10
277-1,62,2,9,160,10
277-2,47,3,9,139,10
278-1,60,2,9,156,10
278-2,62,0,9,139,10
279-1,58,2,9,175,10
279-2,68,3,9,179,10
28-1,74,0,9,160,10
28-2,60,3,9,157,10
280-1,89,1,9,205,10
280-2,58,6,9,120,10
281-1,30,2,9,114,10
282-1,67,2,9,178,10
282-2,46,4,9,146,10
283-1,68,2,9,125,10
284-1,60,2,9,119,10
285-1,77,0,9,196,10
285-2,68,3,9,133,10
286-1,65,2,9,136,10
286-2,73,1,9,137,10
287-1,68,1,9,163,10
288-1,68,0,9,146,10
289-1,55,2,9,176,10
289-2,60,2,9,158,10
29-1,74,1,9,182,10
29-2,87,1,9,184,10
290-1,94,1,9,178,10
290-2,72,2,9,181,10
292-1,52,2,9,135,10
292-2,41,3,9,125,10
293-1,64,1,9,170,10
293-2,61,1,9,141,10
294-1,64,4,9,97,10
295-1,53,5,9,136,10
295-2,71,1,9,138,10
296-1,77,1,9,232,10
297-1,61,3,9,152,10
297-2,60,2,9,141,10
298-1,46,3,9,118,10
299-1,51,2,9,133,10
3-1,76,2,9,183,10
30-1,58,4,9,134,10
300-1,82,0,9,198,10
300-2,72,2,9,116,10
302-1,35,4,9,128,10
303-1,68,3,9,175,10
303-2,75,2,9,178,10
304-1,65,2,9,175,10
304-2,52,2,9,177,10
305-1,43,4,9,147,10
305-2,83,2,9,148,10
306-1,100,0,9,185,10
306-2,72,3,9,142,10
307-1,84,0,9,205,10
307-2,67,4,9,147,10
308-1,69,2,9,112,10
31-1,71,1,9,160,10
310-1,48,4,9,129,10
310-2,44,3,9,101,10
311-1,73,0,9,191,10
311-2,68,4,9,160,10
312-1,63,4,9,157,10
312-2,66,2,9,137,10
313-1,71,3,9,193,10
314-1,62,3,9,164,10
314-2,52,4,9,142,10
315-1,58,2,9,166,10
315-2,45,2,9,144,10
316-1,55,3,9,138,10
316-2,44,2,9,142,10
317-1,84,1,9,165,10
317-2,33,4,9,123,10
318-1,63,3,9,110,10
319-1,75,3,9,197,10
319-2,72,2,9,170,10
32-1,99,0,9,207,10
32-2,75,3,9,181,10
320-1,90,1,9,205,10
320-2,71,1,9,208,10
321-1,55,4,9,115,10
322-1,51,3,9,131,10
322-2,61,1,9,137,10
323-1,81,1,9,157,10
323-2,63,3,9,162,10
324-1,67,1,9,155,10
324-2,66,2,9,156,10
325-1,49,2,9,134,10
325-2,66,2,9,132,10
326-1,57,0,9,195,10
326-2,71,3,9,136,10
327-1,40,4,9,92,10
328-1,77,0,9,196,10
328-2,78,1,9,197,10
329-1,84,1,9,182,10
329-2,56,2,9,186,10
33-1,63,2,9,157,10
33-2,48,4,9,96,10
330-1,61,1,9,124,10
331-1,60,2,9,187,10
332-1,64,0,9,164,10
332-2,61,3,9,151,10
333-1,64,3,9,163,10
333-2,60,3,9,166,10
334-1,56,2,9,146,10
334-2,66,1,9,147,10
335-1,82,1,9,192,10
335-2,87,1,9,172,10
336-1,56,1,9,163,10
336-2,61,2,9,164,10
337-1,61,1,9,126,10
337-2,58,2,9,127,10
338-1,57,1,9,189,10
338-2,59,1,9,143,10
339-1,46,2,9,146,10
34-1,62,4,9,153,10
34-2,76,1,9,153,10
340-1,53,2,9,168,10
340-2,59,1,9,171,10
341-1,64,2,9,177,10
341-2,71,2,9,159,10
342-1,82,0,9,207,10
342-2,78,3,9,170,10
343-1,72,1,9,156,10
343-2,66,2,9,149,10
344-1,73,0,9,190,10
344-2,47,3,9,143,10
345-1,62,2,9,152,10
345-2,61,0,9,151,10
346-1,48,3,9,100,10
346-2,47,3,9,101,10
347-1,67,2,9,139,10
347-2,64,1,9,140,10
348-1,48,2,9,186,10
348-2,69,1,9,173,10
349-1,72,1,9,141,10
350-1,48,1,9,158,10
350-2,73,2,9,163,10
351-1,56,2,9,120,10
351-2,45,3,9,119,10
352-1,75,1,9,160,10
352-2,69,1,9,150,10
353-1,89,0,9,150,10
353-2,55,5,9,143,10
354-1,87,2,9,177,10
354-2,60,4,9,134,10
355-1,68,2,9,173,10
355-2,70,1,9,174,10
356-1,69,0,9,181,10
356-2,74,0,9,185,10
357-1,75,2,9,153,10
357-2,76,1,9,154,10
358-1,50,2,9,125,10
359-1,77,2,9,170,10
359-2,68,2,9,145,10
36-1,105,0,9,209,10
36-2,72,2,9,161,10
360-1,42,3,9,141,10
361-1,43,3,9,126,10
361-2,49,2,9,127,10
362-1,85,1,9,173,10
362-2,73,4,9,138,10
363-1,69,1,9,182,10
363-2,52,2,9,155,10
364-1,48,4,9,114,10
365-1,61,1,9,170,10
365-2,52,4,9,125,10
366-1,65,2,9,190,10
366-2,65,3,9,194,10
367-1,61,3,9,171,10
367-2,51,5,9,173,10
368-1,78,0,9,158,10
368-2,88,0,9,160,10
369-1,62,3,9,136,10
369-2,53,4,9,140,10
37-1,76,2,9,162,10
37-2,70,2,9,165,10
370-1,48,3,9,140,10
370-2,52,1,9,108,10
371-1,44,3,9,120,10
372-1,66,1,9,215,10
372-2,82,3,9,194,10
373-1,55,3,9,126,10
373-2,65,1,9,128,10
374-1,36,4,9,141,10
374-2,82,1,9,145,10
375-1,40,2,9,136,10
375-2,55,2,9,102,10
376-1,41,3,9,132,10
376-2,54,2,9,123,10
377-1,52,2,9,162,10
377-2,72,0,9,163,10
378-1,61,1,9,162,10
378-2,73,2,9,144,10
379-1,47,2,9,187,10
379-2,72,3,9,149,10
38-1,86,2,9,161,10
38-2,52,4,9,167,10
380-1,77,1,9,222,10
381-1,82,0,9,190,10
381-2,91,1,9,192,10
382-1,60,3,9,128,10
382-2,68,2,9,129,10
383-1,56,3,9,156,10
383-2,58,1,9,154,10
384-1,58,1,9,126,10
384-2,44,2,9,104,10
385-1,65,1,9,165,10
385-2,65,1,9,160,10
386-1,67,4,9,148,10
386-2,49,3,9,139,10
387-1,33,4,9,99,10
388-1,47,3,9,130,10
388-2,52,3,9,130,10
389-1,53,2,9,144,10
389-2,50,5,9,125,10
39-1,78,2,9,185,10
39-2,80,2,9,189,10
390-1,75,2,9,209,10
390-2,69,2,9,165,10
391-1,64,3,9,138,10
392-1,68,2,9,154,10
393-1,61,1,9,145,10
393-2,82,1,9,148,10
394-1,44,4,9,114,10
394-2,49,2,9,115,10
395-1,64,2,9,183,10
395-2,68,4,9,142,10
396-1,55,2,9,165,10
396-2,54,2,9,166,10
397-1,68,1,9,180,10
397-2,57,1,9,132,10
398-1,46,4,9,124,10
398-2,62,3,9,126,10
399-1,70,0,9,159,10
399-2,57,3,9,135,10
4-1,53,3,9,163,10
4-2,66,2,9,164,10
40-1,55,3,9,155,10
40-2,89,3,9,158,10
400-1,63,2,9,157,10
400-2,74,2,9,153,10
401-1,63,2,9,152,10
401-2,74,2,9,152,10
402-1,41,4,9,119,10
402-2,59,3,9,108,10
403-1,72,1,9,179,10
403-2,39,4,9,92,10
404-1,56,1,9,169,10
405-1,48,3,9,123,10
405-2,50,2,9,127,10
406-1,57,4,9,119,10
406-2,40,3,9,124,10
407-1,60,2,9,117,10
408-1,53,2,9,161,10
409-1,68,0,9,185,10
409-2,72,3,9,186,10
41-1,83,2,9,208,10
410-1,82,1,9,185,10
410-2,81,1,9,186,10
411-1,124,0,9,263,10
411-2,68,4,9,133,10
412-1,68,1,9,171,10
412-2,42,3,9,164,10
413-1,74,2,9,159,10
413-2,75,2,9,162,10
414-1,57,3,9,159,10
414-2,75,1,9,160,10
415-1,64,1,9,149,10
415-2,66,2,9,150,10
416-1,57,6,9,144,10
417-1,86,1,9,194,10
417-2,56,4,9,136,10
418-1,96,0,9,200,10
418-2,76,2,9,186,10
419-1,67,1,9,164,10
419-2,71,0,9,149,10
42-1,53,3,9,138,10
42-2,55,4,9,119,10
420-1,70,2,9,171,10
420-2,73,2,9,173,10
421-1,48,2,9,174,10
421-2,77,4,9,170,10
422-1,46,2,9,164,10
422-2,61,5,9,127,10
423-1,53,2,9,129,10
424-1,50,5,9,136,10
425-1,55,1,9,186,10
425-2,57,2,9,171,10
426-1,59,1,9,187,10
426-2,68,2,9,170,10
427-1,62,2,9,132,10
428-1,38,2,9,80,10
429-1,49,1,9,174,10
429-2,76,1,9,176,10
43-1,48,2,9,148,10
43-2,69,2,9,136,10
430-1,45,2,9,139,10
431-1,80,0,9,178,10
431-2,76,0,9,182,10
432-1,56,2,9,161,10
433-1,53,3,9,154,10
434-1,63,0,9,170,10
434-2,55,3,9,105,10
435-1,79,1,9,223,10
435-2,64,5,9,146,10
436-1,65,1,9,145,10
436-2,65,1,9,147,10
437-1,60,2,9,152,10
437-2,44,3,9,106,10
438-1,65,2,9,183,10
438-2,84,3,9,179,10
439-1,54,2,9,112,10
439-2,45,3,9,116,10
44-1,79,1,9,212,10
440-1,52,5,9,150,10
440-2,51,3,9,120,10
441-1,47,2,9,115,10
441-2,51,2,9,116,10
442-1,66,0,9,141,10
443-1,51,3,9,120,10
444-1,77,1,9,178,10
444-2,67,1,9,184,10
445-1,57,1,9,170,10
445-2,66,3,9,163,10
446-1,69,1,9,168,10
446-2,60,4,9,135,10
447-1,73,1,9,166,10
447-2,58,4,9,152,10
448-1,77,0,9,190,10
449-1,40,3,9,136,10
449-2,42,2,9,113,10
45-1,59,3,9,158,10
450-1,68,2,9,183,10
450-2,62,3,9,133,10
451-1,71,1,9,172,10
451-2,62,4,9,134,10
453-1,52,2,9,130,10
453-2,74,0,9,132,10
454-1,63,1,9,192,10
454-2,89,2,9,144,10
455-1,42,2,9,132,10
455-2,55,4,9,135,10
456-1,61,2,9,165,10
456-2,70,0,9,169,10
457-1,50,3,9,148,10
457-2,50,6,9,125,10
458-1,54,1,9,163,10
458-2,47,2,9,122,10
459-1,40,4,9,145,10
46-1,72,1,9,189,10
46-2,91,0,9,192,10
460-1,96,0,9,205,10
460-2,90,3,9,206,10
461-1,62,1,9,133,10
461-2,49,3,9,135,10
462-1,60,2,9,115,10
463-1,56,2,9,166,10
463-2,71,3,9,167,10
464-1,77,2,9,191,10
464-2,65,2,9,193,10
465-1,55,1,9,177,10
466-1,62,1,9,193,10
466-2,64,4,9,121,10
467-1,66,3,9,140,10
467-2,53,4,9,133,10
468-1,76,2,9,150,10
468-2,72,2,9,148,10
469-1,72,1,9,184,10
469-2,72,0,9,180,10
47-1,53,3,9,138,10
47-2,76,1,9,140,10
470-1,47,2,9,141,10
470-2,65,2,9,142,10
472-1,71,3,9,132,10
472-2,39,3,9,109,10
473-1,46,4,9,125,10
473-2,49,1,9,126,10
474-1,62,2,9,145,10
474-2,72,0,9,146,10
475-1,66,4,9,124,10
475-2,56,3,9,127,10
476-1,57,2,9,152,10
476-2,50,2,9,152,10
477-1,65,2,9,172,10
477-2,48,3,9,157,10
479-1,63,2,9,168,10
479-2,69,2,9,170,10
48-1,57,3,9,167,10
48-2,76,1,9,153,10
480-1,68,1,9,152,10
480-2,60,1,9,156,10
481-1,61,2,9,155,10
481-2,50,3,9,158,10
482-1,71,1,9,170,10
482-2,75,0,9,160,10
483-1,66,2,9,178,10
483-2,67,0,9,181,10
484-1,77,3,9,187,10
484-2,82,1,9,168,10
485-1,61,3,9,160,10
485-2,77,0,9,161,10
486-1,60,2,9,231,10
486-2,72,2,9,187,10
487-1,67,3,9,134,10
487-2,49,4,9,102,10
488-1,93,3,9,198,10
488-2,48,4,9,166,10
489-1,73,3,9,143,10
49-1,85,3,9,195,10
49-2,82,3,9,197,10
490-1,54,1,9,157,10
490-2,60,2,9,160,10
491-1,73,2,9,149,10
492-1,46,3,9,190,10
492-2,63,3,9,191,10
493-1,68,1,9,157,10
493-2,62,1,9,160,10
494-1,65,1,9,148,10
494-2,74,2,9,149,10
495-1,50,2,9,186,10
495-2,73,2,9,170,10
496-1,67,1,9,205,10
496-2,125,2,9,211,10
497-1,56,2,9,141,10
497-2,61,1,9,142,10
498-1,77,1,9,201,10
498-2,57,4,9,139,10
499-1,52,2,9,138,10
499-2,39,1,9,142,10
5-1,55,3,9,157,10
5-2,70,3,9,142,10
50-1,121,1,9,230,10
50-2,104,1,9,223,10
500-1,65,3,9,142,10
500-2,53,1,9,146,10
501-1,70,0,9,178,10
501-2,68,5,9,153,10
502-1,78,1,9,164,10
502-2,92,3,9,165,10
503-1,43,2,9,160,10
503-2,68,0,9,161,10
504-1,55,1,9,154,10
505-1,85,1,9,156,10
505-2,85,1,9,159,10
506-1,73,3,9,195,10
506-2,67,1,9,165,10
507-1,77,3,9,185,10
507-2,92,0,9,189,10
508-1,90,1,9,173,10
508-2,59,2,9,158,10
509-1,75,2,9,179,10
509-2,58,3,9,163,10
51-1,83,3,9,168,10
51-2,74,2,9,161,10
510-1,46,3,9,154,10
511-1,73,2,9,160,10
512-1,65,3,9,115,10
513-1,53,1,9,189,10
514-1,67,3,9,163,10
514-2,60,3,9,135,10
515-1,72,0,9,173,10
515-2,80,2,9,176,10
516-1,98,0,9,226,10
516-2,117,3,9,202,10
517-1,54,2,9,199,10
517-2,87,2,9,200,10
518-1,54,3,9,168,10
518-2,74,1,9,170,10
519-1,78,3,9,150,10
519-2,58,3,9,149,10
52-1,93,0,9,154,10
52-2,71,2,9,158,10
520-1,61,3,9,162,10
520-2,65,4,9,136,10
521-1,78,1,9,209,10
521-2,69,2,9,164,10
522-1,70,0,9,177,10
522-2,66,3,9,179,10
523-1,71,1,9,184,10
523-2,63,2,9,186,10
524-1,77,2,9,177,10
524-2,27,4,9,159,10
525-1,65,1,9,166,10
526-1,39,3,9,164,10
526-2,65,1,9,165,10
527-1,81,5,9,165,10
527-2,57,2,9,169,10
528-1,70,1,9,165,10
528-2,64,2,9,169,10
529-1,51,3,9,127,10
529-2,57,0,9,131,10
53-1,72,2,9,173,10
53-2,87,5,9,164,10
530-1,53,3,9,183,10
531-1,66,1,9,167,10
531-2,59,2,9,163,10
532-1,64,3,9,155,10
533-1,65,3,9,156,10
533-2,73,0,9,157,10
534-1,73,1,9,209,10
534-2,56,2,9,191,10
535-1,60,3,9,146,10
535-2,71,2,9,147,10
536-1,78,0,9,191,10
536-2,61,3,9,191,10
537-1,67,0,9,176,10
538-1,74,2,9,181,10
538-2,62,3,9,154,10
539-1,60,1,9,190,10
539-2,72,3,9,153,10
540-1,68,2,9,130,10
541-1,62,2,9,157,10
541-2,68,3,9,137,10
542-1,85,1,9,192,10
542-2,55,4,9,95,10
543-1,45,4,9,95,10
544-1,70,2,9,150,10
544-2,56,4,9,130,10
545-1,63,2,9,171,10
545-2,54,0,9,158,10
546-1,76,2,9,200,10
547-1,65,2,9,134,10
547-2,67,3,9,132,10
548-1,43,5,9,118,10
549-1,73,1,9,187,10
549-2,82,2,9,179,10
55-1,59,1,9,161,10
55-2,67,2,9,151,10
551-1,99,1,9,192,10
551-2,81,3,9,170,10
552-1,84,0,9,172,10
552-2,69,2,9,149,10
553-1,64,1,9,189,10
553-2,66,3,9,175,10
554-1,63,2,9,148,10
554-2,65,3,9,124,10
555-1,73,1,9,167,10
555-2,59,4,9,132,10
556-1,66,3,9,152,10
556-2,57,4,9,153,10
557-1,89,0,9,226,10
558-1,76,1,9,201,10
558-2,53,3,9,194,10
559-1,65,2,9,158,10
559-2,75,0,9,159,10
56-1,58,2,9,162,10
56-2,62,4,9,142,10
560-1,64,1,9,183,10
560-2,69,3,9,184,10
561-1,57,2,9,163,10
561-2,62,2,9,157,10
562-1,73,1,9,235,10
562-2,66,2,9,196,10
563-1,50,2,9,157,10
563-2,59,2,9,145,10
564-1,73,1,9,185,10
564-2,65,4,9,180,10
565-1,45,2,9,119,10
567-1,59,3,9,171,10
567-2,67,2,9,166,10
569-1,54,4,9,130,10
57-1,48,1,9,128,10
570-1,95,1,9,199,10
570-2,87,3,9,190,10
571-1,79,1,9,187,10
572-1,50,3,9,113,10
573-1,78,0,9,187,10
573-2,79,2,9,162,10
574-1,47,2,9,180,10
574-2,61,3,9,109,10
575-1,41,3,9,139,10
575-2,58,1,9,140,10
576-1,88,1,9,202,10
576-2,57,1,9,161,10
577-1,47,5,9,121,10
579-1,82,1,9,161,10
58-1,39,5,9,107,10
580-1,73,1,9,227,10
580-2,86,2,9,182,10
581-1,71,1,9,187,10
581-2,72,1,9,188,10
582-1,82,1,9,163,10
582-2,87,1,9,164,10
583-1,54,4,9,111,10
584-1,48,3,9,142,10
584-2,61,0,9,146,10
585-1,51,3,9,143,10
585-2,66,2,9,147,10
586-1,73,2,9,152,10
586-2,64,0,9,153,10
587-1,87,1,9,191,10
587-2,81,2,9,192,10
588-1,54,3,9,142,10
589-1,52,2,9,138,10
59-1,50,3,9,129,10
59-2,50,1,9,128,10
590-1,79,1,9,170,10
591-1,67,2,9,135,10
592-1,69,1,9,185,10
592-2,65,3,9,172,10
593-1,60,3,9,164,10
593-2,70,2,9,154,10
594-1,63,2,9,143,10
595-1,68,2,9,180,10
595-2,87,2,9,182,10
596-1,55,1,9,160,10
596-2,72,3,9,162,10
597-1,69,1,9,189,10
597-2,68,2,9,164,10
598-1,36,5,9,118,10
599-1,100,0,9,172,10
599-2,43,3,9,171,10
6-1,57,4,9,135,10
60-1,77,1,9,222,10
600-1,78,2,9,174,10
601-1,70,1,9,195,10
601-2,100,1,9,196,10
602-1,61,3,9,186,10
602-2,66,3,9,159,10
603-1,74,1,9,194,10
603-2,77,1,9,179,10
604-1,74,4,9,154,10
604-2,49,5,9,131,10
605-1,91,1,9,159,10
605-2,72,1,9,161,10
606-1,64,1,9,185,10
606-2,66,3,9,189,10
607-1,57,3,9,149,10
608-1,62,0,9,164,10
608-2,53,4,9,157,10
609-1,63,2,9,162,10
609-2,65,1,9,166,10
61-1,83,3,9,240,10
61-2,97,1,9,207,10
610-1,45,4,9,126,10
610-2,54,2,9,129,10
611-1,82,1,9,191,10
611-2,70,0,9,195,10
612-1,69,2,9,181,10
612-2,76,1,9,172,10
613-1,76,0,9,177,10
614-1,43,4,9,158,10
615-1,67,3,9,175,10
615-2,74,1,9,174,10
616-1,51,1,9,137,10
616-2,47,2,9,133,10
617-1,49,2,9,151,10
617-2,58,1,9,153,10
618-1,68,1,9,146,10
618-2,74,1,9,150,10
619-1,37,3,9,124,10
62-1,51,4,9,129,10
620-1,63,1,9,248,10
620-2,51,5,9,104,10
622-1,66,1,9,179,10
622-2,74,1,9,180,10
623-1,74,1,9,206,10
623-2,70,3,9,126,10
624-1,82,1,9,183,10
624-2,82,1,9,186,10
625-1,42,2,9,121,10
627-1,54,3,9,124,10
628-1,63,2,9,158,10
628-2,62,1,9,161,10
629-1,67,2,9,172,10
629-2,59,2,9,173,10
63-1,72,3,9,165,10
63-2,69,2,9,166,10
630-1,67,3,9,172,10
631-1,77,3,9,171,10
631-2,70,1,9,149,10
632-1,67,2,9,138,10
632-2,75,2,9,139,10
633-1,42,3,9,158,10
633-2,65,5,9,159,10
634-1,62,1,9,162,10
634-2,63,2,9,140,10
635-1,63,3,9,162,10
635-2,62,3,9,163,10
636-1,88,1,9,208,10
636-2,100,0,9,200,10
64-1,48,4,9,110,10
64-2,35,3,9,112,10
65-1,73,4,9,166,10
65-2,76,3,9,168,10
66-1,43,3,9,142,10
67-1,72,2,9,208,10
67-2,75,2,9,202,10
68-1,78,3,9,214,10
68-2,110,1,9,217,10
69-1,86,2,9,182,10
69-2,65,3,9,116,10
7-1,72,3,9,178,10
7-2,72,2,9,180,10
70-1,76,4,9,135,10
71-1,69,4,9,147,10
72-1,47,3,9,154,10
73-1,60,4,9,158,10
73-2,75,3,9,162,10
74-1,60,2,9,178,10
74-2,82,1,9,165,10
75-1,55,3,9,137,10
75-2,63,3,9,138,10
76-1,79,1,9,191,10
76-2,71,3,9,181,10
77-1,67,3,9,164,10
77-2,67,2,9,167,10
78-1,75,2,9,196,10
78-2,74,3,9,151,10
7894-1,63,2,9,169,10
7894-2,52,4,9,176,10
7895-1,74,2,9,172,10
7895-2,97,2,9,168,10
7896-1,71,2,9,182,10
7896-2,97,3,9,190,10
7897-1,67,3,9,133,10
7898-1,89,4,9,207,10
7898-2,86,2,9,212,10
79-1,70,2,9,169,10
79-2,101,0,9,172,10
7900-1,78,4,9,155,10
7900-2,84,3,9,155,10
7901-1,81,3,9,161,10
7901-2,69,2,9,163,10
7902-1,109,1,9,204,10
7902-2,85,1,9,197,10
7903-1,59,2,9,145,10
7903-2,62,3,9,144,10
7904-1,73,2,9,231,10
7904-2,94,2,9,204,10
7905-1,103,1,9,198,10
7905-2,89,3,9,206,10
7906-1,71,2,9,206,10
7907-1,96,2,9,230,10
7907-2,74,2,9,173,10
7908-1,63,2,9,165,10
7908-2,78,2,9,166,10
7909-1,74,1,9,201,10
7909-2,72,3,9,191,10
7910-1,98,1,9,210,10
7910-2,72,3,9,148,10
7911-1,86,2,9,200,10
7912-1,56,2,9,186,10
7913-1,44,2,9,186,10
7913-2,61,3,9,180,10
7914-1,77,1,9,172,10
7914-2,64,2,9,174,10
7915-1,64,3,9,157,10
7915-2,67,4,9,148,10
7916-1,82,5,9,130,10
7916-2,51,3,9,89,10
7917-1,77,1,9,213,10
7917-2,76,4,9,218,10
7918-1,59,3,9,140,10
7918-2,61,2,9,121,10
7919-1,77,1,9,223,10
7919-2,76,4,9,168,10
7920-1,80,1,9,176,10
7920-2,71,0,9,180,10
7921-1,63,1,9,152,10
7921-2,69,1,9,141,10
7922-1,74,1,9,185,10
7922-2,78,1,9,184,10
7923-1,93,0,9,218,10
7923-2,75,4,9,206,10
7924-1,65,2,9,173,10
7924-2,76,4,9,176,10
7926-1,82,1,9,184,10
7927-1,76,1,9,184,10
7927-2,56,1,9,182,10
7928-1,64,3,9,131,10
7929-1,90,1,9,166,10
7929-2,79,1,9,170,10
7930-1,90,0,9,187,10
7930-2,89,2,9,177,10
7931-1,81,2,9,160,10
7931-2,60,2,9,158,10
7932-1,53,3,9,155,10
7932-2,73,2,9,146,10
7933-1,74,2,9,161,10
7933-2,45,3,9,149,10
7934-1,64,2,9,217,10
7934-2,67,4,9,109,10
7935-1,49,3,9,190,10
7935-2,82,1,9,193,10
7936-1,84,1,9,188,10
7936-2,87,2,9,180,10
7937-1,95,1,9,250,10
7937-2,95,4,9,221,10
7938-1,70,2,9,188,10
7938-2,90,2,9,198,10
7939-1,57,1,9,192,10
7939-2,83,0,9,181,10
7940-1,82,0,9,177,10
7942-1,86,2,9,144,10
7943-1,75,4,9,197,10
7943-2,82,1,9,192,10
7944-1,73,2,9,222,10
7944-2,74,2,9,209,10
7945-1,66,1,9,171,10
7945-2,63,1,9,130,10
7946-1,68,1,9,174,10
7946-2,78,3,9,137,10
7947-1,92,1,9,183,10
7947-2,89,1,9,180,10
7948-1,78,3,9,186,10
7948-2,76,3,9,170,10
7949-1,67,3,9,164,10
7949-2,57,3,9,168,10
7950-1,62,4,9,148,10
7950-2,51,4,9,145,10
7951-1,63,4,9,179,10
7951-2,75,1,9,145,10
7952-1,71,2,9,179,10
7952-2,90,2,9,163,10
7953-1,74,2,9,186,10
7953-2,75,1,9,187,10
8-1,47,3,9,148,10
80-1,76,0,9,165,10
80-2,58,2,9,171,10
81-1,82,2,9,178,10
81-2,45,4,9,169,10
82-1,62,2,9,162,10
82-2,65,3,9,133,10
83-1,51,5,9,109,10
84-1,45,3,9,126,10
84-2,67,2,9,127,10
85-1,60,4,9,144,10
87-1,74,2,9,187,10
87-2,95,1,9,188,10
89-1,66,1,9,140,10
9-1,76,2,9,205,10
91-1,78,3,9,181,10
91-2,68,2,9,163,10
92-1,63,1,9,204,10
92-2,70,4,9,181,10
93-1,64,2,9,156,10
93-2,65,2,9,159,10
94-1,64,3,9,143,10
95-1,64,2,9,133,10
96-1,46,4,9,156,10
97-1,79,0,9,221,10
97-2,54,2,9,180,10
98-1,66,1,9,194,10
98-2,78,3,9,182,10
1-1,88,1,10,207,11
1-2,98,2,10,172,11
10-1,75,0,10,158,11
10-2,85,3,10,159,11
101-1,94,0,10,197,11
101-2,38,4,10,132,11
102-1,78,3,10,178,11
102-2,59,4,10,153,11
103-1,61,2,10,149,11
104-1,70,2,10,154,11
104-2,105,2,10,158,11
105-1,59,2,10,147,11
106-1,84,1,10,189,11
106-2,90,2,10,188,11
107-1,41,4,10,126,11
107-2,61,1,10,112,11
108-1,70,0,10,175,11
108-2,101,1,10,178,11
109-1,81,1,10,176,11
109-2,88,2,10,179,11
11-1,95,2,10,170,11
110-1,107,0,10,211,11
110-2,99,2,10,201,11
111-1,80,1,10,156,11
111-2,63,2,10,153,11
